1000,0.479778320352121
1001,0.47930087978226
1002,0.478825093032396
1003,0.478350950679921
1004,0.477878443377501
1005,0.477407561852287
1006,0.476938296905153
1007,0.476470639409939
1008,0.476004580312698
1009,0.475540110630963
1010,0.475077221453014
1011,0.474615903937157
1012,0.474156149311015
1013,0.473697948870826
1014,0.473241293980747
1015,0.472786176072169
1016,0.472332586643042
1017,0.471880517257206
1018,0.471429959543733
1019,0.470980905196271
1020,0.470533345972404
1021,0.470087273693013
1022,0.469642680241651
1023,0.469199557563921
1024,0.468757897666862
1025,0.468317692618345
1026,0.467878934546474
1027,0.467441615638996
1028,0.467005728142716
1029,0.466571264362922
1030,0.466138216662812
1031,0.465706577462934
1032,0.465276339240628
1033,0.464847494529479
1034,0.464420035918768
1035,0.463993956052942
1036,0.463569247631079
1037,0.463145903406367
1038,0.462723916185584
1039,0.462303278828586
1040,0.461883984247803
1041,0.461466025407738
1042,0.461049395324473
1043,0.460634087065182
1044,0.460220093747644
1045,0.459807408539774
1046,0.459396024659143
1047,0.458985935372516
1048,0.458577133995393
1049,0.458169613891549
1050,0.45776336847259
1051,0.457358391197502
1052,0.456954675572213
1053,0.456552215149162
1054,0.456151003526862
1055,0.455751034349482
1056,0.455352301306422
1057,0.454954798131899
1058,0.454558518604537
1059,0.454163456546959
1060,0.453769605825389
1061,0.453376960349249
1062,0.452985514070773
1063,0.452595260984612
1064,0.452206195127457
1065,0.451818310577654
1066,0.45143160145483
1067,0.451046061919524
1068,0.450661686172816
1069,0.450278468455967
1070,0.449896403050055
1071,0.449515484275629
1072,0.449135706492348
1073,0.448757064098639
1074,0.448379551531349
1075,0.448003163265412
1076,0.447627893813505
1077,0.447253737725722
1078,0.446880689589238
1079,0.44650874402799
1080,0.446137895702352
1081,0.445768139308816
1082,0.445399469579679
1083,0.445031881282729
1084,0.444665369220939
1085,0.444299928232159
1086,0.443935553188817
1087,0.443572238997618
1088,0.44320998059925
1089,0.442848772968093
1090,0.442488611111926
1091,0.442129490071642
1092,0.441771404920969
1093,0.441414350766183
1094,0.441058322745837
1095,0.440703316030481
1096,0.440349325822395
1097,0.439996347355318
1098,0.439644375894183
1099,0.439293406734852
1100,0.438943435203858
1101,0.438594456658147
